,num,runtime,success,number of backtracks,size,heuristics
228,.73......2....6.....4...3.9.......8.7.1.8.4...2....761....1..2...6.2.......938.4.,0.6891789436340332,1,7,9,DPLL
229,.6...3.2.3..9...4.4.....5.8.........2...3......6..23.1.7.46....69.........82.7..9,0.6740467548370361,1,11,9,DPLL
230,.6......23....2.9...1...576...........26..31..8.3.54....7.96..8.....7...1...5....,0.6466794013977051,1,7,9,DPLL
231,2......7.....4.....76..9.....1..5.9....6....59.....64.6......5..3..8...7.5.3.41.2,0.6844527721405029,1,15,9,DPLL
232,.......5...1..46..9...7...8.....7..971..45...4...8.......2.9..7.4..1..6..7....1.2,0.6219844818115234,1,0,9,DPLL
233,.....1.....2.8..7..6...4.38...8..1...45...7..7216..4.3.......1.....9...23....6...,0.6435267925262451,1,1,9,DPLL
234,..3......9.......4...6...31...8..........73..8.423.56..2...8.1.....5....6981..2..,0.8403854370117188,1,25,9,DPLL
235,7..3..2.9.8..1...3..2..65...28.......5...41.....1........58.........9..26.3..2.1.,0.6659834384918213,1,0,9,DPLL
236,6.24.......49..2...9.3......59.....1...589..6....1...83......8.....2..5....6..1.4,0.8093357086181641,1,22,9,DPLL
237,6.......3.9........52..6.4..2.7..........51.6.79.3....9.4..3.52...9...3...1.....8,0.6456975936889648,1,0,9,DPLL
238,..........28.7..1.7.46.......1....9..9.1.4.8.5.....3.....41.5..3....9......7.36.9,0.6395375728607178,1,1,9,DPLL
239,3.......71..9.8..2.49..........3...1....523.......4..6.....7...4.8...15.6....9.84,0.6391959190368652,1,2,9,DPLL
240,....18....1.63...........897.9..62....2.....58...5.3......93.4.6......3...14...5.,0.6255180835723877,1,0,9,DPLL
241,.....8.....367.......91.76.....4.89...8..3.5.....9..7..........31.5......452.9..1,0.6265523433685303,1,0,9,DPLL
242,6..........537..9.....1...7.....2.4.14..5.....83...9....6.9..........32.93.48...5,0.633979082107544,1,0,9,DPLL
243,.......1...4...3..36.5....7.35.284.....31.......74.....2...7........15..9.7...8.2,0.6911556720733643,1,12,9,DPLL
244,.21..9.....7.1..6....8..31.......53..1..9584..7...8.......3......94..1...6..2....,0.6831459999084473,1,0,9,DPLL
245,....5..345..7..8.9.....9.....9..3.....3.....56..8......1...8...7...6.4..9.4.2.6.3,0.7411997318267822,1,3,9,DPLL
246,3....8.6...2..54.9.76...21..4...9.....7...9...1.82......93.2....6...........71...,0.6746251583099365,1,1,9,DPLL
247,.98.....7.7..8..2....3..5..2.........3..7.....65...9..........46.7..3..89...4625.,0.6566295623779297,1,0,9,DPLL
248,............863.2..912...8...........27.......14...8.7....9...3.....5.1...9324.65,0.656306266784668,1,0,9,DPLL
249,..1.....37....2..5.3..942.8....4....2..6..9...183.........17....7......639....5..,0.6664385795593262,1,4,9,DPLL
250,.79....1..3...56.7.....9.............8.5....251...6.4..2.8.........714.....29..35,0.641740083694458,1,3,9,DPLL
251,.864.....2...8.....4..7..9....5..6.......19..3.......5..3.4.71..6.....39..8..9.6.,0.6587917804718018,1,3,9,DPLL
252,.....6.....3....72521.9.........7..8.98......7.....426..46.37...6.8..5...1.......,0.6479980945587158,1,0,9,DPLL
253,3......6..6..3..7.7....5....3.5.......91....4..8....21...6.........9.41..5.81.63.,0.7601587772369385,1,16,9,DPLL
254,.5.923...7........92....1.5..........354...1.6.4..53.9.....8.........27.3.8.1....,0.6265966892242432,1,1,9,DPLL
255,..........6...1..31.3782............5.29..6..98.57............6.91..6.38..4.....9,0.6481120586395264,1,0,9,DPLL
256,2..1..63...4.......5..36.....784.....8.9....71......4......5.....8..97.3..5.8.1..,0.6299998760223389,1,0,9,DPLL
257,1.6.......3..4..1..87.2..5.....31.29.7....8.......43.1.........918......2...5...8,0.6348326206207275,1,0,9,DPLL
258,9.1.....8..4......3...64.......3.5.7.2.5....1....9.32...28..73......59..13.......,0.81500244140625,1,27,9,DPLL
259,..........1...5..3957..8.2...1.....8.6.4.9.71....57............7...96....35.4...6,0.6630008220672607,1,0,9,DPLL
260,.....1....68.3...2...72.3...91............4...8.4.965.5.6.....3....7.8...4....76.,0.6381278038024902,1,0,9,DPLL
261,.......2...3..7........147...8......746.....3.5.4..2.9............1.4.5.1..2358.4,0.6559433937072754,1,1,9,DPLL
262,31....8..9.4.......7.9...3....69..7.16..7..2.......1.9...5...1.4.72..3.......3...,0.6361050605773926,1,2,9,DPLL
263,49...2.....3...1.....716......2..6....86...1.......39.9....32.....49.....5.1..47.,0.6332666873931885,1,0,9,DPLL
264,........469.....57..8...2...........2......8..4.3917...5.........3.2..457.2.653..,0.6322855949401855,1,0,9,DPLL
265,2..7....6..7..58......16..3...4.8...1..62....9...37....5.......3......2..9.3..1.8,0.6272835731506348,1,0,9,DPLL
266,..6.......289....5.....5..7........6..9.14...4....397...5.....3...8.9.5..1..7..29,0.6387245655059814,1,2,9,DPLL
267,...3....7..1....4842.........9.....6..86..2.3.1.9.2.......96....9.17..5....2...8.,0.6545915603637695,1,5,9,DPLL
268,..9....5.1..4....626....3.8.2....5..7....6...9..823.....6.1.2.......7.9......4.3.,0.6354122161865234,1,0,9,DPLL
269,.......7.6.21.....341...2..5....97...1.2.8..4.8.............1.....36.4.8.5...1.6.,0.6454980373382568,1,1,9,DPLL
270,....594..2...1..7...638...9..2.3.........8...6.5....2.3..49....5...2.38.........4,0.6765129566192627,1,0,9,DPLL
271,....73.2..39.............41...34...6.5.1..9..........25...974....4....7.8.2..6..5,0.621157169342041,1,0,9,DPLL
272,............53.2.8..5..24....92...15..3.....4.863......3.748....78......6......4.,0.6550800800323486,1,2,9,DPLL
273,....9.....8.....5....2.59.62...........4.71.9.34.5.7........36...3.4....5.9....12,0.6440651416778564,1,0,9,DPLL
274,....2......31.4..7.4...76....48....96.......8....6.71....3...4.9...16....5..7.9..,0.6649999618530273,1,4,9,DPLL
275,.87...129..2.4.....3..............91..3.......2.75...4..4.17.3..5..........4.97.2,0.6489999294281006,1,0,9,DPLL
276,...4.7..17..95..8.2.....5.......18..5....4.9..2..6...5.........98...6.3.1..74....,0.7029986381530762,1,8,9,DPLL
277,8.....9..5.3........69..3...1...2..3....9.82..5...719...2.........751......3...86,0.6629981994628906,1,1,9,DPLL
278,..7......1........8365...74.1.....57.2....1.3.5...9...5...6.......1.4.......5.268,0.6528890132904053,1,0,9,DPLL
279,589..4....4....8...7......63..56...9...9.32......2......7...18.6.5...........96.2,0.650010347366333,1,1,9,DPLL
280,1..3..8....5...2419.............9..2..6..2.844...6.3.....9.7..........6..74..6..5,0.6733732223510742,1,7,9,DPLL
281,...5....738...79.62...9..............629....1...34.2..5.1...7...78..........8.31.,0.6466600894927979,1,2,9,DPLL
282,..2..7.6.1..9......86..3.5....5.........3.7.6.3.6.9..4.65........8....93....1.4..,0.6400618553161621,1,0,9,DPLL
283,.3........68.19.3....47..5...........9.....26.....61....7..2...9..5...1..82.34..7,0.646507740020752,1,1,9,DPLL
284,9..7.......1..8....85.......94.2.......1...5....94573..3.6..97.....31..6......8..,0.6472549438476562,1,1,9,DPLL
285,....74.81....3..46...8......5..19.....83..6..9..5.7.....2....9..6.......149...2..,0.6599345207214355,1,0,9,DPLL
286,.....9..4.....67...57...93.....2.....98.......4......5..4.9..1.7.21..5..1....4.78,0.6338694095611572,1,1,9,DPLL
287,..5.14....1..7......8..96..1...53..9.2.....7.9.6..1....69.2....8......9......7..8,0.7215523719787598,1,5,9,DPLL
288,.7.....2......1.5.6.2.4.9..4.6......8..4.21..3...5.2....3...68....73..........74.,0.6673851013183594,1,6,9,DPLL
289,.....5....46...7.51...36....5.2...4...13......3.4.8......9.4..2.8...........279.6,0.6258983612060547,1,0,9,DPLL
290,....8.3..6.2......5.1...8.......41.....896..44.......6..7.5.2....6....9.8.4.71...,0.6368985176086426,1,0,9,DPLL
291,..1.8..........7.4...352.6.1.....5...6..3..97.5.6....1.74.........2.........46.53,0.6405270099639893,1,0,9,DPLL
292,.9......25..4.2..6......518..69.........17..9....45.2.9...8...5..3.......1.3.9...,0.6843907833099365,1,2,9,DPLL
293,......917.54....3....8.....8.......3..2.3.69....41...2....7..2.1........467..9..8,0.6190102100372314,1,0,9,DPLL
294,.....4....3986........91.....6.8......4..25..25.....968..91.3...2....7.....3....8,0.6483743190765381,1,0,9,DPLL
295,9......8.....36...1.....2......487....16.2.483...7.....69.........2..67.78......4,0.6359958648681641,1,0,9,DPLL
296,.....3.9...8.....63...2..7.........2.1.8725.....5..64..5...7....2...98.3.4..8....,0.6368980407714844,1,0,9,DPLL
297,.........8....9..671..2.3.......1..5.5..3...8.6.74.2...36.5..1......3....7..1..3.,0.6498026847839355,1,1,9,DPLL
298,.........6.4..17.93...6.2......9...6..6.7...22......1..9...7..1...8......8.529.3.,0.6930792331695557,1,4,9,DPLL
299,...6.....93...5..1....18.6.1...6...2.....2.57.9........57.8.....1.2....34....3.8.,0.9199318885803223,1,20,9,DPLL
